ID,SalePrice,Garage,Overall Qual,Gr Liv Area,Total Bsmt SF,Lot Area,Year Built,Full Bath,Bedroom AbvGr,Neighborhood,House Style
2706,148000,yes,4,1382,1051,11235,1963,1,3,Sawyer,1Story
2707,90000,yes,4,1296,0,10791,1967,2,2,Sawyer,1Story
2708,154500,yes,6,1068,1059,8414,1963,1,3,Sawyer,1Story
2709,153600,yes,5,1064,1064,11327,1967,1,3,Sawyer,1Story
2710,164500,yes,5,1320,1164,11777,1966,1,3,Sawyer,SLvl
2711,132000,yes,6,934,912,10366,1964,1,2,Sawyer,SLvl
2712,142500,yes,5,1059,1059,9000,1966,1,3,Sawyer,1Story
2713,158000,yes,5,1159,1051,11553,1968,1,3,Sawyer,1Story
2714,149500,yes,6,1400,672,7844,1978,1,3,Sawyer,2Story
2715,165000,yes,5,1458,1176,9535,1967,1,3,Sawyer,1Story
2716,180000,yes,5,1721,1461,10335,1968,2,3,Sawyer,1Story
2717,160500,yes,6,1040,960,7176,1978,1,3,Sawyer,SLvl
2718,156500,yes,5,1967,1967,9662,1977,2,6,Sawyer,1Story
2719,157000,yes,5,1949,1949,8235,1977,2,6,Sawyer,1Story
2720,172500,yes,5,1920,1052,13650,1958,2,4,Sawyer,1.5Fin
2721,155000,yes,5,1803,1134,13125,1957,2,3,Sawyer,1Story
2722,170000,yes,5,1779,1763,17920,1955,1,3,Sawyer,1Story
2723,105000,yes,5,872,872,17529,1924,1,2,Sawyer,1Story
2724,145000,yes,4,960,648,10246,1965,0,0,Sawyer,SLvl
2725,168000,yes,5,1437,1188,14175,1956,1,3,Sawyer,1Story
2726,278000,yes,7,1830,1865,20355,1967,1,2,ClearCr,1Story
2727,164000,yes,5,1000,1000,13050,1963,1,1,ClearCr,1Story
2728,225000,yes,7,2287,1304,15593,1953,2,3,ClearCr,1.5Fin
2729,130000,yes,5,810,782,10820,1971,1,2,Sawyer,SFoyer
2730,142500,yes,5,894,864,13350,1974,1,3,Sawyer,1Story
2731,148400,yes,7,1700,430,1700,1980,2,2,ClearCr,1.5Fin
2732,190000,yes,7,1453,1453,5271,1986,1,2,ClearCr,1Story
2733,146000,yes,4,1350,967,9375,1954,1,3,Edwards,1Story
2734,128000,yes,5,1150,799,6488,1942,1,3,Edwards,1.5Fin
2735,225000,yes,5,2008,896,7800,1948,3,3,Edwards,2Story
2736,274970,yes,6,2201,697,19690,1966,2,4,Edwards,SLvl
2737,235000,yes,6,2009,672,19950,1928,2,4,Edwards,2Story
2738,415000,yes,6,3672,1836,19800,1935,3,5,Edwards,2.5Unf
2739,182000,yes,5,1560,1776,11679,1962,2,3,Edwards,SLvl
2740,135000,yes,5,1488,0,12048,1952,1,3,Edwards,1Story
2741,137000,yes,5,1057,1057,10519,1955,1,3,Edwards,1Story
2742,136900,yes,6,1855,994,9525,1954,2,4,Edwards,1.5Fin
2743,149900,yes,6,1609,1000,9525,1953,1,5,Edwards,1.5Fin
2744,123500,yes,5,1148,980,6420,1952,1,2,Edwards,1Story
2745,93000,no,5,1124,0,8335,1954,1,3,Edwards,1Story
2746,91500,yes,5,1456,810,7585,1948,1,4,Edwards,1.5Fin
2747,180000,yes,6,1298,1298,11200,1985,2,3,SawyerW,1Story
2748,209000,yes,6,2559,868,12128,1989,2,4,SawyerW,2Story
2749,215000,yes,8,1911,777,9554,1993,2,3,SawyerW,2Story
2750,224500,yes,6,1440,1344,9069,1993,2,2,SawyerW,SFoyer
2751,229800,yes,7,1876,1308,11003,2005,2,3,CollgCr,2Story
2752,183600,yes,7,1208,1208,7488,2005,2,2,CollgCr,1Story
2753,194000,yes,7,1220,1199,7406,2006,2,2,CollgCr,1Story
2754,193879,yes,7,1294,1286,6762,2006,2,2,CollgCr,1Story
2755,221500,yes,7,1614,1614,11210,2005,2,3,CollgCr,1Story
2756,204900,yes,7,1498,1498,8990,2006,2,2,CollgCr,1Story
2757,239799,yes,7,1962,1391,8760,2006,2,3,CollgCr,2Story
2758,233555,yes,6,1846,1836,13377,2006,2,3,CollgCr,1Story
2759,260000,yes,7,1734,1734,11645,2005,2,3,CollgCr,1Story
2760,294900,yes,8,1590,1570,11645,2005,2,2,CollgCr,1Story
2761,209700,yes,7,1809,945,10984,2005,2,3,CollgCr,2Story
2762,225000,yes,7,1614,1614,9316,2005,2,3,CollgCr,1Story
2763,181000,yes,7,1596,784,9316,2005,2,3,CollgCr,2Story
2764,220000,yes,8,1915,908,10041,1992,2,3,SawyerW,2Story
2765,190000,yes,5,1582,1624,36500,1964,2,4,ClearCr,1Story
2766,180000,yes,6,988,938,21453,1969,1,1,ClearCr,SLvl
2767,280000,yes,7,1533,1533,70761,1975,2,2,ClearCr,1Story
2768,158900,yes,6,1388,1388,12000,1968,2,3,ClearCr,1Story
2769,148000,yes,5,914,870,8846,1996,1,2,CollgCr,SFoyer
2770,145000,yes,5,1100,1100,13015,1996,1,3,CollgCr,1Story
2771,187000,yes,6,1499,781,12438,1995,2,3,CollgCr,2Story
2772,193000,yes,7,1425,1425,8685,1998,2,3,CollgCr,1Story
2773,156000,yes,5,990,990,13568,1995,1,3,CollgCr,1Story
2774,235000,yes,7,1525,1525,9100,2000,2,3,CollgCr,1Story
2775,217000,yes,6,1494,1479,9236,1997,2,3,CollgCr,1Story
2776,214000,yes,7,1588,1588,10264,1999,2,3,CollgCr,1Story
2777,196000,yes,7,1749,842,9272,1999,2,3,CollgCr,2Story
2778,217000,yes,7,1779,951,13426,1999,2,3,CollgCr,2Story
2779,200000,yes,7,1861,916,13450,2002,2,3,CollgCr,2Story
2780,192500,yes,7,1776,936,14006,2002,2,3,CollgCr,2Story
2781,205000,yes,7,1541,1541,13704,2001,2,3,CollgCr,1Story
2782,132500,yes,5,954,911,10780,1976,1,3,CollgCr,SLvl
2783,157500,yes,6,1388,675,8340,1977,1,3,CollgCr,2Story
2784,174000,yes,6,1282,995,10385,1978,2,3,CollgCr,SLvl
2785,128500,yes,5,971,971,9920,1969,1,3,CollgCr,1Story
2786,128500,yes,5,864,864,9560,1972,1,3,CollgCr,1Story
2787,149900,yes,5,894,894,9800,1972,1,3,CollgCr,1Story
2788,119900,yes,5,864,864,7200,1972,1,3,CollgCr,1Story
2789,137000,yes,6,1320,630,3612,1993,2,3,Landmrk,2Story
2790,255000,yes,8,1989,1065,11367,2002,2,3,CollgCr,2Story
2791,222000,yes,7,1762,826,9930,2002,2,3,CollgCr,2Story
2792,214000,yes,6,1755,840,9468,1999,2,3,CollgCr,2Story
2793,220000,yes,8,1358,1348,11088,2002,1,1,CollgCr,1Story
2794,275000,yes,8,1787,1753,14781,2001,2,3,CollgCr,1Story
2795,197000,yes,7,1909,872,8726,2002,2,4,CollgCr,2Story
2796,230000,yes,7,1654,1654,8125,2002,2,3,CollgCr,1Story
2797,268500,yes,8,2214,1090,10566,1999,2,3,CollgCr,2Story
2798,210900,yes,7,2049,1065,21533,1996,2,4,CollgCr,2Story
2799,227000,yes,7,1939,1054,11250,1998,2,3,CollgCr,2Story
2800,237000,yes,7,1995,930,11250,1995,2,4,CollgCr,2Story
2801,274300,yes,7,2097,1108,9750,1998,2,3,CollgCr,2Story
2802,216837,yes,7,1836,1860,9100,2004,2,3,CollgCr,1Story
2803,133000,yes,6,848,848,4435,2003,1,1,CollgCr,1Story
2804,155900,yes,6,848,848,4435,2004,1,1,CollgCr,1Story
2805,233230,yes,8,1919,1079,15611,2006,2,3,CollgCr,2Story
2806,207000,yes,7,1390,1390,8810,2003,2,3,CollgCr,1Story
2807,195000,yes,7,1948,847,12393,2004,2,4,CollgCr,2Story
2808,200000,yes,6,1700,1682,9135,2003,2,3,CollgCr,1Story
2809,203160,yes,7,1737,851,8581,2006,2,3,CollgCr,2Story
2810,195800,yes,7,1611,784,8400,2005,2,3,CollgCr,2Story
2811,212900,yes,7,1552,1552,10084,2005,2,3,CollgCr,1Story
2812,196500,yes,7,1720,860,11645,2004,2,3,CollgCr,2Story
2813,198000,yes,7,1336,1336,8772,2005,2,3,CollgCr,1Story
2814,173900,yes,6,1500,750,8846,2005,2,3,CollgCr,2Story
2815,163990,yes,6,1456,728,8461,2005,2,3,CollgCr,2Story
2816,164990,yes,7,1310,1310,8767,2005,2,3,CollgCr,1Story
2817,98000,yes,4,1436,676,8777,1910,2,3,Edwards,2Story
2818,149900,yes,5,1466,1466,17755,1959,1,3,Edwards,1Story
2819,102000,yes,4,1220,836,8877,1951,1,2,Edwards,1Story
2820,127500,no,6,1012,976,7840,1975,2,4,Edwards,SFoyer
2821,127500,no,6,980,945,9400,1975,2,4,Edwards,SFoyer
2822,119900,yes,5,1176,1176,16133,1969,1,2,Edwards,1Story
2823,196500,yes,7,1724,796,7162,2003,2,3,Edwards,2Story
2824,117250,no,6,914,914,8050,2002,1,2,Edwards,1Story
2825,229000,yes,7,2314,1150,11060,2003,2,3,Edwards,2Story
2826,145000,yes,5,1072,547,3675,2005,1,2,Edwards,SLvl
2827,140000,yes,6,1072,547,3675,2005,2,2,Edwards,SFoyer
2828,142500,yes,6,1072,547,3675,2005,1,2,Edwards,SFoyer
2829,134000,yes,7,1709,970,2522,2004,2,3,Edwards,2Story
2830,130000,yes,7,1709,970,2522,2004,2,3,Edwards,2Story
2831,130000,yes,6,1709,970,2522,2004,2,3,Edwards,2Story
2832,137500,yes,7,1709,970,2522,2004,2,3,Edwards,2Story
2833,130000,yes,7,1708,976,3363,2004,2,3,Edwards,2Story
2834,97900,yes,4,936,624,6956,1948,1,3,Edwards,1.5Fin
2835,92000,yes,6,1338,832,7822,1915,2,3,Edwards,1.5Fin
2836,107000,yes,4,1669,1093,8707,1924,1,4,Edwards,1.5Fin
2837,81000,no,5,1184,658,8410,1910,1,5,Edwards,1.5Fin
2838,104900,yes,5,1221,784,9738,1924,1,4,Edwards,1.5Fin
2839,115000,yes,5,864,864,8172,1955,1,2,Edwards,1Story
2840,125000,yes,4,1482,954,16012,1954,2,3,Edwards,1Story
2841,116000,yes,5,1250,686,8248,1918,1,3,Edwards,1.5Fin
2842,83000,no,4,1414,864,8248,1922,1,3,Edwards,1.5Fin
2843,118500,yes,4,2230,795,6204,1912,1,5,SWISU,2.5Fin
2844,35000,yes,2,498,498,8088,1922,1,1,Edwards,1Story
2845,121000,yes,4,1273,616,11388,1910,1,3,Edwards,1.5Fin
2846,160000,no,5,1928,686,7082,1916,2,5,SWISU,2Story
2847,140000,yes,6,1595,940,8400,1940,1,2,SWISU,1.5Fin
2848,137000,yes,5,1551,1058,10890,1938,2,3,SWISU,1.5Fin
2849,128000,yes,6,1340,780,6430,1945,1,3,SWISU,1.5Fin
2850,160000,yes,7,1479,624,7000,1926,1,3,SWISU,2Story
2851,138887,yes,5,1784,747,13132,1914,1,4,Crawfor,2Story
2852,149000,yes,6,1510,755,4899,1920,1,3,SWISU,2Story
2853,102000,no,5,1522,1008,6000,1926,2,4,SWISU,1.5Fin
2854,167000,yes,7,1636,818,9399,1919,1,4,Crawfor,2.5Unf
2855,200100,yes,7,1802,793,7588,1920,1,4,Crawfor,2Story
2856,131000,yes,5,1465,992,10164,1939,2,3,SWISU,1.5Fin
2857,112000,yes,5,1288,824,6191,1941,1,4,SWISU,1.5Fin
2858,140000,yes,7,1717,756,9550,1915,1,3,Crawfor,2Story
2859,195000,yes,6,1550,817,21780,1920,1,3,Crawfor,2Story
2860,230000,yes,8,1517,792,11435,1929,1,3,Crawfor,2Story
2861,194000,yes,5,1717,901,12400,1940,1,2,Crawfor,1.5Fin
2862,137500,yes,4,1180,700,11600,1922,1,2,Crawfor,1Story
2863,250000,yes,7,2057,1017,11500,1936,1,3,Crawfor,1.5Fin
2864,218000,yes,7,1671,1022,8170,1929,2,4,Crawfor,1.5Fin
2865,239000,yes,6,2345,952,16560,1932,2,4,Crawfor,2Story
2866,199500,yes,7,1609,637,12320,1932,1,3,Crawfor,2Story
2867,210000,yes,6,1801,697,14210,1930,1,3,Crawfor,2Story
2868,230000,yes,6,1811,1073,14115,1956,1,2,Crawfor,1Story
2869,217500,yes,5,1647,1430,12984,1977,2,3,Crawfor,1Story
2870,257000,yes,5,2315,1168,15600,1950,2,4,Crawfor,2Story
2871,157000,yes,5,1336,1165,15750,1953,1,2,Crawfor,1Story
2872,223000,yes,6,1844,1844,16381,1969,2,3,Crawfor,1Story
2873,102000,yes,5,976,976,7288,1942,1,2,IDOTRR,1Story
2874,145400,yes,6,1285,861,7000,1926,1,3,IDOTRR,1.5Fin
2875,72000,no,4,672,432,8534,1925,1,2,IDOTRR,1Story
2876,85000,yes,4,641,641,7030,1925,1,2,IDOTRR,1Story
2877,106500,yes,4,951,951,8765,1936,1,2,IDOTRR,1Story
2878,139000,yes,6,1638,967,9060,1957,2,4,IDOTRR,1.5Fin
2879,108000,yes,4,1336,637,11040,1920,1,3,IDOTRR,1.5Fin
2880,51689,no,3,729,0,12366,1945,1,2,IDOTRR,1Story
2881,35311,yes,2,480,480,9000,1949,0,1,IDOTRR,1Story
2882,115000,no,5,1396,660,9000,1951,2,4,IDOTRR,1.5Fin
2883,78000,no,3,936,216,8520,1916,1,2,IDOTRR,1.5Fin
2884,375000,yes,8,1778,1573,5748,2005,2,2,Crawfor,1Story
2885,300000,yes,8,1646,1594,3842,2004,2,2,Crawfor,1Story
2886,242500,yes,6,1625,1625,23580,1979,2,3,Mitchel,1Story
2887,145000,yes,6,1664,1664,8385,1978,2,4,Mitchel,1Story
2888,209000,yes,8,1491,1491,9116,2001,2,3,Mitchel,1Story
2889,135000,yes,6,1004,975,10530,1977,1,2,Mitchel,SFoyer
2890,148000,yes,6,1210,1128,11080,1975,2,3,Mitchel,SLvl
2891,171000,yes,7,1959,1907,11070,1988,3,5,Mitchel,1Story
2892,335000,yes,7,2519,1210,26178,1989,2,4,Timber,2Story
2893,230000,yes,7,1295,0,8239,1986,2,2,GrnHill,1Story
2894,250764,yes,6,1650,1632,50102,1958,1,2,Timber,1Story
2895,228000,yes,8,1707,1686,16669,1981,2,2,Timber,1Story
2896,176000,yes,6,1137,1112,13811,1987,2,2,Timber,1Story
2897,180000,yes,7,1339,1309,8049,1990,2,2,Timber,1Story
2898,250000,yes,7,2514,1216,11170,1990,2,4,Timber,2Story
2899,202000,yes,6,1403,1381,8098,2000,2,2,Timber,1Story
2900,312500,yes,8,1800,1800,14331,2002,2,3,Timber,1Story
2901,320000,yes,8,1960,1728,13618,2005,2,3,Timber,1Story
2902,369900,yes,8,2028,1868,11443,2005,2,2,Timber,1Story
2903,359900,yes,9,1838,1838,11577,2005,2,3,Timber,1Story
2904,81500,yes,1,1600,0,31250,1951,1,3,Mitchel,1Story
2905,215000,yes,7,1368,1288,7020,1997,2,2,Mitchel,SFoyer
2906,164000,yes,6,1216,1216,4500,1998,2,2,Mitchel,1Story
2907,153500,yes,6,1337,1237,4500,1998,2,2,Mitchel,1Story
2908,84500,no,5,1140,1140,17217,2006,1,3,Mitchel,1Story
2909,104500,yes,5,1304,264,2665,1977,1,3,MeadowV,2Story
2910,127000,yes,5,1475,757,2665,1977,2,4,MeadowV,2Story
2911,151400,yes,6,2521,942,3964,1973,2,5,MeadowV,2Story
2912,126500,yes,5,874,864,10172,1968,1,3,Mitchel,1Story
2913,146500,yes,5,1652,1652,11836,1970,2,4,Mitchel,1Story
2914,73000,no,4,630,630,1470,1970,1,1,MeadowV,SFoyer
2915,79400,yes,4,1092,546,1484,1972,1,3,MeadowV,2Story
2916,140000,yes,5,1360,1104,13384,1969,1,3,Mitchel,1Story
2917,92000,no,5,630,630,1533,1970,1,1,MeadowV,SFoyer
2918,87550,yes,4,1092,546,1533,1970,1,3,MeadowV,2Story
2919,79500,no,4,1092,546,1526,1970,1,3,MeadowV,2Story
2920,90500,no,4,1092,546,1936,1970,1,3,MeadowV,2Story
2921,71000,yes,4,1092,546,1894,1970,1,3,MeadowV,2Story
2922,150900,yes,6,1728,1728,12640,1976,2,4,Mitchel,1Story
2923,188000,yes,5,1728,1728,9297,1976,2,4,Mitchel,1Story
2924,160000,yes,5,1126,1126,17400,1977,2,3,Mitchel,1Story
2925,131000,yes,5,1224,1224,20000,1960,1,4,Mitchel,1Story
2926,142500,yes,6,1003,1003,7937,1984,1,3,Mitchel,SLvl
2927,131000,yes,5,902,864,8885,1983,1,2,Mitchel,1Story
2928,132000,no,5,970,912,10441,1992,1,3,Mitchel,SFoyer
2929,170000,yes,5,1389,1389,10010,1974,1,2,Mitchel,1Story
2930,188000,yes,7,2000,996,9627,1993,2,3,Mitchel,2Story
